code,disease,category
80350,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80351,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80352,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80353,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80354,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80355,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80356,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80357,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80358,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80359,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80360,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80361,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80362,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80363,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80364,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80365,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80366,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80367,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80368,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80369,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80370,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80371,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80372,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80373,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80374,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80375,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80376,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80377,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80400,"""Evocative/Suppression Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80402,"""Evocative/Suppression Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80406,"""Evocative/Suppression Testing Procedures.Laboratory. Chemistry. Endocrine tests""",Pathology
80408,"""Evocative/Suppression Testing Procedures.Laboratory. Chemistry. Endocrine tests""",Pathology
80410,"""Evocative/Suppression Testing Procedures.Laboratory. Chemistry. Endocrine tests""",Pathology
80412,"""Evocative/Suppression Testing Procedures.Laboratory. Chemistry. Endocrine tests""",Pathology
80414,"""Evocative/Suppression Testing Procedures.Laboratory. Chemistry. Endocrine tests""",Pathology
80415,"""Evocative/Suppression Testing Procedures.Laboratory. Chemistry. Endocrine tests""",Pathology
80416,"""Evocative/Suppression Testing Procedures.Laboratory. Chemistry. Endocrine tests""",Pathology
80417,"""Evocative/Suppression Testing Procedures.Laboratory. Chemistry. Endocrine tests""",Pathology
80418,"""Evocative/Suppression Testing Procedures.Laboratory. Chemistry. Endocrine tests""",Pathology
80420,"""Evocative/Suppression Testing Procedures.Laboratory. Chemistry. Endocrine tests""",Pathology
80422,"""Evocative/Suppression Testing Procedures.Laboratory. Chemistry. Endocrine tests""",Pathology
80424,"""Evocative/Suppression Testing Procedures.Laboratory. Chemistry. Endocrine tests""",Pathology
80426,"""Evocative/Suppression Testing Procedures.Laboratory. Chemistry. Endocrine tests""",Pathology
80428,"""Evocative/Suppression Testing Procedures.Laboratory. Chemistry. Endocrine tests""",Pathology
80430,"""Evocative/Suppression Testing Procedures.Laboratory. Chemistry. Tumor marker tests""",Pathology
80432,"""Evocative/Suppression Testing Procedures.Laboratory. Chemistry. Tumor marker tests""",Pathology
80434,"""Evocative/Suppression Testing Procedures.Laboratory. Chemistry. Tumor marker tests""",Pathology
80435,"""Evocative/Suppression Testing Procedures.Laboratory. Chemistry. Tumor marker tests""",Pathology
80436,"""Evocative/Suppression Testing Procedures.Laboratory. Chemistry. Tumor marker tests""",Pathology
80438,"""Evocative/Suppression Testing Procedures.Laboratory. Chemistry. Tumor marker tests""",Pathology
80439,"""Evocative/Suppression Testing Procedures.Laboratory. Chemistry. Tumor marker tests""",Pathology
80503,"""Clinical Pathology Consultations.""",Pathology
80504,"""Clinical Pathology Consultations.""",Pathology
80505,"""Clinical Pathology Consultations.""",Pathology
80506,"""Clinical Pathology Consultations.""",Pathology
81000,"""Urinalysis Procedures.Laboratory. Urinalysis. Urine analysis""",Pathology
81001,"""Urinalysis Procedures.Laboratory. Urinalysis. Urine analysis""",Pathology
81002,"""Urinalysis Procedures.Laboratory. Urinalysis. Urine analysis""",Pathology
81003,"""Urinalysis Procedures.Laboratory. Urinalysis. Urine analysis""",Pathology
81005,"""Urinalysis Procedures.Laboratory. Urinalysis. Urine chemistry tests""",Pathology
81007,"""Urinalysis Procedures.Laboratory. Urinalysis. Urine chemistry tests""",Pathology
81015,"""Urinalysis Procedures.Laboratory. Urinalysis. Urine chemistry tests""",Pathology
81020,"""Urinalysis Procedures.Laboratory. Urinalysis. Urine microscopy""",Pathology
81025,"""Urinalysis Procedures.Laboratory. Urinalysis. Urine microscopy""",Pathology
81050,"""Urinalysis Procedures.Laboratory. Urinalysis. Urine microscopy""",Pathology
81099,"""Urinalysis Procedures.Laboratory. Urinalysis procedure""",Pathology
81105,"""Genetic Analysis Procedures.""",Pathology
81106,"""Genetic Analysis Procedures.""",Pathology
81107,"""Genetic Analysis Procedures.""",Pathology
81108,"""Genetic Analysis Procedures.""",Pathology
81109,"""Genetic Analysis Procedures.""",Pathology
81110,"""Genetic Analysis Procedures.""",Pathology
81111,"""Genetic Analysis Procedures.""",Pathology
81112,"""Genetic Analysis Procedures.""",Pathology
81120,"""Genetic Analysis Procedures.""",Pathology
81121,"""Genetic Analysis Procedures.""",Pathology
81161,"""Genetic Analysis Procedures.""",Pathology
81162,"""Genetic Analysis Procedures.""",Pathology
81163,"""Genetic Analysis Procedures.""",Pathology
81164,"""Genetic Analysis Procedures.""",Pathology
81165,"""Genetic Analysis Procedures.""",Pathology
81166,"""Genetic Analysis Procedures.""",Pathology
81167,"""Genetic Analysis Procedures.""",Pathology
81168,"""Genetic Analysis Procedures.""",Pathology
81170,"""Genetic Analysis Procedures.""",Pathology
81171,"""Genetic Analysis Procedures.""",Pathology
81172,"""Genetic Analysis Procedures.""",Pathology
81173,"""Genetic Analysis Procedures.""",Pathology
81174,"""Genetic Analysis Procedures.""",Pathology
81175,"""Genetic Analysis Procedures.""",Pathology
81176,"""Genetic Analysis Procedures.""",Pathology
81177,"""Genetic Analysis Procedures.""",Pathology
81178,"""Genetic Analysis Procedures.""",Pathology
81179,"""Genetic Analysis Procedures.""",Pathology
81180,"""Genetic Analysis Procedures.""",Pathology
81181,"""Genetic Analysis Procedures.""",Pathology
81182,"""Genetic Analysis Procedures.""",Pathology
81183,"""Genetic Analysis Procedures.""",Pathology
81184,"""Genetic Analysis Procedures.""",Pathology
81185,"""Genetic Analysis Procedures.""",Pathology
81186,"""Genetic Analysis Procedures.""",Pathology
81187,"""Genetic Analysis Procedures.""",Pathology
81188,"""Genetic Analysis Procedures.""",Pathology
81189,"""Genetic Analysis Procedures.""",Pathology
81190,"""Genetic Analysis Procedures.""",Pathology
81191,"""Genetic Analysis Procedures.""",Pathology
81192,"""Genetic Analysis Procedures.""",Pathology
81193,"""Genetic Analysis Procedures.""",Pathology
81194,"""Genetic Analysis Procedures.""",Pathology
81200,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81201,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81202,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81203,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81204,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81205,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81206,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81207,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81208,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81209,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81210,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81212,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81215,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81216,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81217,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81218,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81219,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81220,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81221,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81222,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81223,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81224,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81225,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81226,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81227,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81228,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81229,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81230,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81231,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81232,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81233,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81234,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81235,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81236,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81237,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81238,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81239,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81240,"""Genetic Analysis Procedures.Molecular diagnostics. Genetic Testing. Genetic tests for inherited disorders""",Pathology
81241,"""Genetic Analysis Procedures.""",Pathology
81242,"""Genetic Analysis Procedures.""",Pathology
81243,"""Genetic Analysis Procedures.""",Pathology
81244,"""Genetic Analysis Procedures.""",Pathology
81245,"""Genetic Analysis Procedures.""",Pathology
81246,"""Genetic Analysis Procedures.""",Pathology
81247,"""Genetic Analysis Procedures.""",Pathology
81248,"""Genetic Analysis Procedures.""",Pathology
81249,"""Genetic Analysis Procedures.""",Pathology
81250,"""Genetic Analysis Procedures.Genetic Testing. Molecular diagnostics. Genetic tests for neoplastic disorders""",Pathology
81251,"""Genetic Analysis Procedures.Genetic Testing. Molecular diagnostics. Genetic tests for neoplastic disorders""",Pathology
81252,"""Genetic Analysis Procedures.Genetic Testing. Molecular diagnostics. Genetic tests for neoplastic disorders""",Pathology
81253,"""Genetic Analysis Procedures.Genetic Testing. Molecular diagnostics. Genetic tests for neoplastic disorders""",Pathology
81254,"""Genetic Analysis Procedures.Genetic Testing. Molecular diagnostics. Genetic tests for neoplastic disorders""",Pathology
81255,"""Genetic Analysis Procedures.Genetic Testing. Molecular diagnostics. Genetic tests for neoplastic disorders""",Pathology
81256,"""Genetic Analysis Procedures.Genetic Testing. Molecular diagnostics. Genetic tests for neoplastic disorders""",Pathology
81257,"""Genetic Analysis Procedures.Genetic Testing. Molecular diagnostics. Genetic tests for neoplastic disorders""",Pathology
81258,"""Genetic Analysis Procedures.Genetic Testing. Molecular diagnostics. Genetic tests for neoplastic disorders""",Pathology
81259,"""Genetic Analysis Procedures.Genetic Testing. Molecular diagnostics. Genetic tests for neoplastic disorders""",Pathology
81260,"""Genetic Analysis Procedures.Genetic Testing. Molecular diagnostics. Genetic tests for neoplastic disorders""",Pathology
81261,"""Genetic Analysis Procedures.Genetic Testing. Molecular diagnostics. Genetic tests for neoplastic disorders""",Pathology
81262,"""Genetic Analysis Procedures.Genetic Testing. Molecular diagnostics. Genetic tests for neoplastic disorders""",Pathology
