code,disease,category
S3650,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S3652,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S3655,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S3708,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S3722,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S3800,"""Genetic Testing .""",Mental Health and Substance Abuse
S3840,"""Genetic Testing .""",Mental Health and Substance Abuse
S3841,"""Genetic Testing .""",Mental Health and Substance Abuse
S3842,"""Genetic Testing .""",Mental Health and Substance Abuse
S3844,"""Genetic Testing .""",Mental Health and Substance Abuse
S3845,"""Genetic Testing .""",Mental Health and Substance Abuse
S3846,"""Genetic Testing .""",Mental Health and Substance Abuse
S3849,"""Genetic Testing .""",Mental Health and Substance Abuse
S3850,"""Genetic Testing .""",Mental Health and Substance Abuse
S3852,"""Genetic Testing .""",Mental Health and Substance Abuse
S3853,"""Genetic Testing .""",Mental Health and Substance Abuse
S3854,"""Genetic Testing .""",Mental Health and Substance Abuse
S3861,"""Genetic Testing .""",Mental Health and Substance Abuse
S3865,"""Genetic Testing .""",Mental Health and Substance Abuse
S3866,"""Genetic Testing .""",Mental Health and Substance Abuse
S3870,"""Genetic Testing .""",Mental Health and Substance Abuse
S3900,"""Miscellaneous Tests .""",Mental Health and Substance Abuse
S3902,"""Miscellaneous Tests .""",Mental Health and Substance Abuse
S3904,"""Miscellaneous Tests .""",Mental Health and Substance Abuse
S4005,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4011,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4013,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4014,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4015,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4016,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4017,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4018,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4020,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4021,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4022,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4023,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4025,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4026,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4027,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4028,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4030,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4031,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4035,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4037,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4040,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4042,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4981,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4989,"""ASSORTED OBSTETRICAL AND FERTILITY SERVICES  .""",Mental Health and Substance Abuse
S4990,"""Miscellaneous Medications and Therapeutic Substances .""",Mental Health and Substance Abuse
S4991,"""Miscellaneous Medications and Therapeutic Substances .""",Mental Health and Substance Abuse
S4993,"""Miscellaneous Medications and Therapeutic Substances .""",Mental Health and Substance Abuse
S4995,"""Miscellaneous Medications and Therapeutic Substances .""",Mental Health and Substance Abuse
S5000,"""Miscellaneous Medications and Therapeutic Substances .""",Mental Health and Substance Abuse
S5001,"""Miscellaneous Medications and Therapeutic Substances .""",Mental Health and Substance Abuse
S5010,"""Miscellaneous Medications and Therapeutic Substances .""",Mental Health and Substance Abuse
S5012,"""Miscellaneous Medications and Therapeutic Substances .""",Mental Health and Substance Abuse
S5013,"""Miscellaneous Medications and Therapeutic Substances .""",Mental Health and Substance Abuse
S5014,"""Miscellaneous Medications and Therapeutic Substances .""",Mental Health and Substance Abuse
S5035,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5036,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5100,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5101,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5102,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5105,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5108,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5109,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5110,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5111,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5115,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5116,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5120,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5121,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5125,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5126,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5130,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5131,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5135,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5136,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5140,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5141,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5145,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5146,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5150,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5151,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5160,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5161,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5162,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5165,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5170,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5175,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5180,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5181,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5185,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5190,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5199,"""Various Home Care Services .""",Mental Health and Substance Abuse
S5497,"""Home Infusion Therapy .""",Mental Health and Substance Abuse
S5498,"""Home Infusion Therapy .""",Mental Health and Substance Abuse
S5501,"""Home Infusion Therapy .""",Mental Health and Substance Abuse
S5502,"""Home Infusion Therapy .""",Mental Health and Substance Abuse
S5517,"""Home Infusion Therapy .""",Mental Health and Substance Abuse
S5518,"""Home Infusion Therapy .""",Mental Health and Substance Abuse
S5520,"""Home Infusion Therapy .""",Mental Health and Substance Abuse
S5521,"""Home Infusion Therapy .""",Mental Health and Substance Abuse
S5522,"""Home Infusion Therapy .""",Mental Health and Substance Abuse
S5523,"""Home Infusion Therapy .""",Mental Health and Substance Abuse
S5550,"""Insulin and Delivery Devices .""",Mental Health and Substance Abuse
S5551,"""Insulin and Delivery Devices .""",Mental Health and Substance Abuse
S5552,"""Insulin and Delivery Devices .""",Mental Health and Substance Abuse
S5553,"""Insulin and Delivery Devices .""",Mental Health and Substance Abuse
S5560,"""Insulin and Delivery Devices .""",Mental Health and Substance Abuse
S5561,"""Insulin and Delivery Devices .""",Mental Health and Substance Abuse
S5565,"""Insulin and Delivery Devices .""",Mental Health and Substance Abuse
S5566,"""Insulin and Delivery Devices .""",Mental Health and Substance Abuse
S5570,"""Insulin and Delivery Devices .""",Mental Health and Substance Abuse
S5571,"""Insulin and Delivery Devices .""",Mental Health and Substance Abuse
S8030,"""Imaging Studies .""",Mental Health and Substance Abuse
S8035,"""Imaging Studies .""",Mental Health and Substance Abuse
S8037,"""Imaging Studies .""",Mental Health and Substance Abuse
S8040,"""Imaging Studies .""",Mental Health and Substance Abuse
S8042,"""Imaging Studies .""",Mental Health and Substance Abuse
S8055,"""Imaging Studies .""",Mental Health and Substance Abuse
S8080,"""Imaging Studies .""",Mental Health and Substance Abuse
S8085,"""Imaging Studies .""",Mental Health and Substance Abuse
S8092,"""Imaging Studies .""",Mental Health and Substance Abuse
S8096,"""Assisted Breathing Supplies .""",Mental Health and Substance Abuse
S8097,"""Assisted Breathing Supplies .""",Mental Health and Substance Abuse
S8100,"""Assisted Breathing Supplies .""",Mental Health and Substance Abuse
S8101,"""Assisted Breathing Supplies .""",Mental Health and Substance Abuse
S8110,"""Assisted Breathing Supplies .""",Mental Health and Substance Abuse
S8120,"""Assisted Breathing Supplies .""",Mental Health and Substance Abuse
S8121,"""Assisted Breathing Supplies .""",Mental Health and Substance Abuse
S8130,"""Assisted Breathing Supplies .""",Mental Health and Substance Abuse
S8131,"""Assisted Breathing Supplies .""",Mental Health and Substance Abuse
S8185,"""Assisted Breathing Supplies .""",Mental Health and Substance Abuse
S8186,"""Assisted Breathing Supplies .""",Mental Health and Substance Abuse
S8189,"""Assisted Breathing Supplies .""",Mental Health and Substance Abuse
S8210,"""Assisted Breathing Supplies .""",Mental Health and Substance Abuse
S8265,"""Miscellaneous Supplies and Services .""",Mental Health and Substance Abuse
S8270,"""Miscellaneous Supplies and Services .""",Mental Health and Substance Abuse
S8301,"""Miscellaneous Supplies and Services .""",Mental Health and Substance Abuse
S8415,"""Miscellaneous Supplies and Services .""",Mental Health and Substance Abuse
S8420,"""Miscellaneous Supplies and Services .""",Mental Health and Substance Abuse
S8421,"""Miscellaneous Supplies and Services .""",Mental Health and Substance Abuse
S8422,"""Miscellaneous Supplies and Services .""",Mental Health and Substance Abuse
S8423,"""Miscellaneous Supplies and Services .""",Mental Health and Substance Abuse
